0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
1,98.4,0,0,0,0,0,0,0,0,0,0,0,0,1
1,97.11,0,0,0,0,0,0,0,0,0,0,0,0,1
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
1,32.29,1,46.2,0,0,0,0,0,0,0,0,0,0,1
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
1,98.48,0,0,0,0,0,0,0,0,0,0,0,0,1
1,97.72,0,0,0,0,0,0,0,0,0,0,0,0,1
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
1,97.72,0,0,0,0,0,0,0,0,0,0,0,0,1
