0.9988710273184266,0.261313435128935,0.9821001464479499
0.8180329522734653,0.15851079143368954,0.1836610822954945
1.0,0.8722478042432084,1.0
0.9907326866125902,1.0,0.9538403921153683
0.7649855946010732,0.4217275023152805,0.770113617168502
0.544350171909567,0.08941043648264098,0.36834700879961535
1.0,1.0,0.9800806648135996
0.6620919518472315,0.12389083150282465,0.35834841993997546
0.8894383915678348,0.9654493368549114,0.7699361819634559
0.9988553134353529,1.0,0.9669771102830639
0.9990321386923376,0.4399521298225865,0.9748788648656996
0.9915545556667437,0.9738490756874639,0.9681731070887035
1.0,0.9966102804647392,0.8978118916313862
0.99004157577569,0.7475950676266206,0.9590108313199138
0.9947863917295843,0.689089593987506,0.9795424972540486
1.0,1.0,1.0
1.0,0.36626048841159825,0.9465142937379384
0.8671501533104521,0.20214454535100018,0.41051450987760063
0.9996096886667312,0.7390045526764462,1.0
1.0,0.9866683059052277,0.9445809573778596
1.0,0.21800807153933038,0.7593290496947791
0.7131715210424321,1.0,0.9779189670524812
1.0,0.605507941946752,0.9799892970436733
1.0,0.7122362676271199,1.0
0.6212938763991933,0.4991597818439667,0.3359698974730227
0.7357607387788282,0.9814996258663077,0.8407782606333781
1.0,1.0,0.9056079507935461
0.999902201505288,0.7157621597751196,1.0
1.0,0.3459334084352106,0.9626978800333376
1.0,0.8532987154055612,0.8769887329852849
0.9966568630257213,0.9382346586560205,0.9722239549909226
0.9831614410511985,0.6499225520373885,0.8074168171187872
0.8262316964624055,1.0,0.8939954092917015
0.9974372059463757,0.9576520132675851,0.9860728391649428
0.9781629721513356,0.9756731615670643,0.6981622198001515
0.6456454708443183,0.9959635713415119,0.9504869842450113
1.0,0.7033920846604893,1.0
1.0,1.0,0.9852585460387625
1.0,1.0,0.9271587641056473
1.0,0.9556646172664204,0.8670977229526416
1.0,0.7993012945566399,0.9525969258070169
0.7770214188073523,0.2601234378800353,0.4245308345881114
0.9982622236502917,0.996611482434193,0.8375700418417252
0.9961776769265495,0.6889696434414846,0.979022577248049
1.0,0.44397647365579557,0.9547700046650952
0.7231145878564302,0.7255701328249609,0.9273770117582023
1.0,1.0,1.0
1.0,1.0,0.9900609778599844
0.6338711328294087,0.013966205992558621,0.39855464197779034
0.623937048235049,0.4630962881170143,0.9506431483201135
